Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1.927953167,-0.0672454833984375,-0.0660247802734375,0.00140380859375,-0.77532958984375,9.029296875,3.82698059082031
1.932757349,-0.0684661865234375,-0.044647216796875,0.0032501220703125,-0.729873657226562,9.017333984375,3.81022644042969
1.937709869,-0.0654144287109375,-0.0171661376953125,0.0087432861328125,-0.648513793945312,8.97665405273438,3.79586791992188
1.942533331,-0.0580902099609375,0.0139923095703125,0.0185089111328125,-0.605438232421875,8.91921997070312,3.77433776855469
1.947363485,-0.047088623046875,0.045135498046875,0.028289794921875,-0.626983642578125,8.8665771484375,3.79347229003906
1.952165264,-0.035491943359375,0.068359375,0.038055419921875,-0.660476684570312,8.85221862792969,3.81739807128906
1.956970184,-0.0251007080078125,0.0823974609375,0.0435638427734375,-0.70355224609375,8.84744262695312,3.8485107421875
1.961780308,-0.0141143798828125,0.0830078125,0.0453948974609375,-0.708343505859375,8.8546142578125,3.84371948242188
1.966585584,-0.00067138671875,0.074462890625,0.0447845458984375,-0.722686767578125,8.88572692871094,3.84132385253906
1.971381032,0.0164337158203125,0.0628509521484375,0.0423431396484375,-0.725082397460938,8.9144287109375,3.83415222167969
1.97619479,0.032318115234375,0.046356201171875,0.0399017333984375,-0.713119506835938,8.8905029296875,3.82698059082031
1.980980874,0.0475921630859375,0.030487060546875,0.037445068359375,-0.67962646484375,8.84982299804688,3.83415222167969
1.985788361,0.0622406005859375,0.0176544189453125,0.036834716796875,-0.624588012695312,8.8426513671875,3.84371948242188
1.990573639,0.0762939453125,0.0115509033203125,0.0411224365234375,-0.595870971679688,8.84025573730469,3.8365478515625
1.995348756,0.0866851806640625,0.0115509033203125,0.0447845458984375,-0.6221923828125,8.86418151855469,3.82698059082031
2.000132726,0.0933990478515625,0.0127716064453125,0.0453948974609375,-0.672439575195312,8.8905029296875,3.8485107421875
2.004932612,0.097076416015625,0.0133819580078125,0.0429534912109375,-0.69158935546875,8.9263916015625,3.84371948242188
2.009710921,0.0988922119140625,0.0127716064453125,0.037445068359375,-0.70355224609375,8.9263916015625,3.85330200195312
2.01450976,0.0976715087890625,0.0109405517578125,0.028900146484375,-0.72747802734375,8.94793701171875,3.85568237304688
2.019294986,0.0891265869140625,0.0066680908203125,0.0191192626953125,-0.749008178710938,8.95750427246094,3.89875793457031
2.024090447,0.079345703125,0.00054931640625,0.00628662109375,-0.749008178710938,8.97425842285156,3.90354919433594
2.028914408,0.069580078125,-0.00738525390625,-0.00653076171875,-0.717910766601562,8.99578857421875,3.90115356445312
2.033742138,0.0573577880859375,-0.0177764892578125,-0.01751708984375,-0.729873657226562,9.02450561523438,3.90354919433594
2.038436945,0.0482025146484375,-0.0305938720703125,-0.0285186767578125,-0.73944091796875,9.01254272460938,3.8485107421875
2.043248986,0.042694091796875,-0.039764404296875,-0.0370635986328125,-0.705947875976562,8.99578857421875,3.77433776855469
2.048082843,0.042694091796875,-0.044647216796875,-0.043792724609375,-0.6461181640625,8.95510864257812,3.73843383789062
2.052903108,0.0469818115234375,-0.046478271484375,-0.044403076171875,-0.617401123046875,8.9263916015625,3.72169494628906
2.057747627,0.0524749755859375,-0.044647216796875,-0.0413360595703125,-0.591094970703125,8.94075012207031,3.71929931640625
2.062607513,0.0567474365234375,-0.039764404296875,-0.0334014892578125,-0.591094970703125,8.96469116210938,3.75039672851562
2.067441064,0.0585784912109375,-0.037933349609375,-0.0236358642578125,-0.593475341796875,8.97186279296875,3.74801635742188
2.072258941,0.0610198974609375,-0.039764404296875,-0.01202392578125,-0.636550903320312,8.97665405273438,3.75279235839844
2.077080233,0.0610198974609375,-0.042816162109375,-0.0010223388671875,-0.6461181640625,8.96707153320312,3.75758361816406
2.081888023,0.0634613037109375,-0.0519866943359375,0.0087432861328125,-0.662872314453125,8.95272827148438,3.74082946777344
2.08670776,0.0640869140625,-0.0672454833984375,0.021575927734375,-0.631759643554688,8.94554138183594,3.71690368652344
2.091527854,0.067138671875,-0.0849761962890625,0.033782958984375,-0.629379272460938,8.94554138183594,3.70254516601562
2.096344526,0.0689697265625,-0.0959625244140625,0.0447845458984375,-0.6341552734375,8.94793701171875,3.70254516601562
2.101163358,0.0714111328125,-0.0990142822265625,0.0527191162109375,-0.6461181640625,8.97904968261719,3.72407531738281
2.105981964,0.072021484375,-0.0977935791015625,0.0582122802734375,-0.615020751953125,9.00775146484375,3.72169494628906
2.110801922,0.0714111328125,-0.0849761962890625,0.0606689453125,-0.615020751953125,9.01254272460938,3.74082946777344
2.115617185,0.0701904296875,-0.0611419677734375,0.061279296875,-0.595870971679688,9.03167724609375,3.77194213867188
2.12043345,0.0665283203125,-0.031829833984375,0.06005859375,-0.605438232421875,9.041259765625,3.74082946777344
2.125251669,0.0634613037109375,-0.00433349609375,0.0557708740234375,-0.6102294921875,9.03646850585938,3.69058227539062
2.130043271,0.0616455078125,0.0182647705078125,0.0514984130859375,-0.607833862304688,9.041259765625,3.70973205566406
2.134854216,0.0585784912109375,0.040863037109375,0.0460052490234375,-0.626983642578125,9.03886413574219,3.75039672851562
2.139654975,0.0524749755859375,0.0616302490234375,0.038665771484375,-0.650909423828125,9.06039428710938,3.80783081054688
2.144475315,0.043304443359375,0.0726318359375,0.029510498046875,-0.69158935546875,9.08432006835938,3.86764526367188
2.149262398,0.030487060546875,0.072021484375,0.0191192626953125,-0.701156616210938,9.09867858886719,3.87483215332031
2.15412191,0.0182647705078125,0.0567474365234375,0.0124053955078125,-0.66766357421875,9.09628295898438,3.8485107421875
2.158921952,0.00909423828125,0.0335235595703125,0.0087432861328125,-0.66766357421875,9.06039428710938,3.81500244140625
2.163708199,0.00421142578125,0.0097198486328125,0.0081329345703125,-0.710723876953125,9.00775146484375,3.78150939941406
2.168511989,0.00299072265625,-0.0122833251953125,0.0056915283203125,-0.717910766601562,9.00535583496094,3.75518798828125
2.173336915,0.00421142578125,-0.0305938720703125,0.0056915283203125,-0.684402465820312,8.99578857421875,3.74562072753906
2.178151942,0.0084991455078125,-0.044036865234375,0.00750732421875,-0.674835205078125,8.98143005371094,3.71211242675781
2.182972398,0.0158233642578125,-0.050140380859375,0.0099639892578125,-0.65570068359375,8.98143005371094,3.70733642578125
2.187887999,0.0243682861328125,-0.0483245849609375,0.0154571533203125,-0.593475341796875,8.98143005371094,3.70494079589844
2.192707037,0.035369873046875,-0.038543701171875,0.022796630859375,-0.588699340820312,9.00775146484375,3.70494079589844
2.19752573,0.0451507568359375,-0.0251007080078125,0.029510498046875,-0.600662231445312,9.00775146484375,3.67144775390625
2.20234415,0.0573577880859375,-0.0165557861328125,0.037445068359375,-0.617401123046875,9.02210998535156,3.64750671386719
2.20716167,0.069580078125,-0.01409912109375,0.0423431396484375,-0.686798095703125,9.02210998535156,3.64033508300781
2.211976347,0.0799713134765625,-0.0135040283203125,0.0423431396484375,-0.713119506835938,9.02210998535156,3.63314819335938
2.216795521,0.0897369384765625,-0.0171661376953125,0.037445068359375,-0.746627807617188,9.00775146484375,3.64273071289062
2.221706337,0.095855712890625,-0.0251007080078125,0.033172607421875,-0.734649658203125,9.017333984375,3.65229797363281
2.226524631,0.0976715087890625,-0.036102294921875,0.028900146484375,-0.682022094726562,9.01493835449219,3.637939453125
2.231343473,0.0976715087890625,-0.047698974609375,0.026458740234375,-0.619796752929688,9.041259765625,3.64273071289062
2.236158031,0.0964508056640625,-0.0532073974609375,0.028900146484375,-0.54083251953125,9.05799865722656,3.661865234375
2.240978952,0.0909576416015625,-0.0525970458984375,0.035003662109375,-0.478622436523438,9.10107421875,3.70014953613281
2.245795194,0.0836334228515625,-0.047088623046875,0.0435638427734375,-0.459487915039062,9.12979125976562,3.71929931640625
2.250608448,0.0732421875,-0.042205810546875,0.0527191162109375,-0.483413696289062,9.17286682128906,3.73126220703125
2.255381419,0.0628662109375,-0.037322998046875,0.0588226318359375,-0.507339477539062,9.16328430175781,3.74562072753906
2.260198937,0.0512542724609375,-0.034271240234375,0.061279296875,-0.52886962890625,9.13935852050781,3.76715087890625
2.265017005,0.043914794921875,-0.0299835205078125,0.06005859375,-0.569549560546875,9.10346984863281,3.70014953613281
2.269941809,0.037811279296875,-0.0257110595703125,0.0545501708984375,-0.579116821289062,9.07475280761719,3.65708923339844
2.274804376,0.039031982421875,-0.0189971923828125,0.0466156005859375,-0.595870971679688,9.06758117675781,3.61640930175781
2.279699157,0.042694091796875,-0.01043701171875,0.037445068359375,-0.581512451171875,9.04843139648438,3.578125
2.284686124,0.0518646240234375,-6.103515625e-05,0.030731201171875,-0.591094970703125,9.03646850585938,3.57093811035156
2.289436585,0.0628662109375,0.0097198486328125,0.022796630859375,-0.6580810546875,9.03407287597656,3.53744506835938
2.294273994,0.0732421875,0.0146026611328125,0.0136260986328125,-0.677230834960938,9.04843139648438,3.54701232910156
2.299136323,0.0824127197265625,0.0164337158203125,0.0044708251953125,-0.69158935546875,9.04365539550781,3.60205078125
2.303958723,0.0879058837890625,0.0170440673828125,-0.0034637451171875,-0.682022094726562,9.05799865722656,3.6259765625
2.308809309,0.0915679931640625,0.020111083984375,-0.00897216796875,-0.682022094726562,9.04843139648438,3.63554382324219
2.313627632,0.0927886962890625,0.022552490234375,-0.01141357421875,-0.70355224609375,9.05082702636719,3.62837219238281
2.318459083,0.0921783447265625,0.0243682861328125,-0.01385498046875,-0.753799438476562,9.05799865722656,3.637939453125
2.323238321,0.0903472900390625,0.0207061767578125,-0.01507568359375,-0.77532958984375,9.09150695800781,3.65229797363281
2.328066397,0.0848541259765625,0.0115509033203125,-0.01507568359375,-0.765762329101562,9.12022399902344,3.69775390625
2.332889626,0.0732421875,-0.00189208984375,-0.01019287109375,-0.73944091796875,9.14175415039062,3.74082946777344
2.337717545,0.0573577880859375,-0.0189971923828125,-0.00164794921875,-0.6700439453125,9.13935852050781,3.76715087890625
2.342550045,0.040252685546875,-0.039764404296875,0.0136260986328125,-0.641342163085938,9.12022399902344,3.75758361816406
2.347401387,0.0243682861328125,-0.0599212646484375,0.030731201171875,-0.636550903320312,9.089111328125,3.74082946777344
2.352220616,0.0084991455078125,-0.078857421875,0.0447845458984375,-0.672439575195312,9.09867858886719,3.69775390625
2.357041431,-0.00372314453125,-0.0941314697265625,0.0539398193359375,-0.67962646484375,9.10826110839844,3.68101501464844
2.361848897,-0.01348876953125,-0.105743408203125,0.0588226318359375,-0.67962646484375,9.10826110839844,3.62118530273438
2.36666103,-0.0196075439453125,-0.115509033203125,0.0582122802734375,-0.65570068359375,9.09867858886719,3.62837219238281
2.371372659,-0.0232696533203125,-0.116744995117188,0.0557708740234375,-0.607833862304688,9.089111328125,3.63554382324219
2.37617412,-0.0238800048828125,-0.106964111328125,0.0502777099609375,-0.588699340820312,9.07475280761719,3.58769226074219
2.38091101,-0.0208282470703125,-0.0886383056640625,0.040496826171875,-0.5982666015625,9.089111328125,3.56376647949219
2.385886171,-0.01470947265625,-0.0672454833984375,0.027679443359375,-0.6461181640625,9.08432006835938,3.57333374023438
2.390769606,-0.00738525390625,-0.045257568359375,0.0124053955078125,-0.677230834960938,9.09867858886719,3.57333374023438
2.395590375,-6.103515625e-05,-0.0220489501953125,-0.00531005859375,-0.682022094726562,9.06278991699219,3.60444641113281
2.4003923,0.0084991455078125,-0.00250244140625,-0.02178955078125,-0.6700439453125,9.04365539550781,3.59725952148438
2.405291719,0.0182647705078125,0.0152130126953125,-0.0370635986328125,-0.705947875976562,9.00297546386719,3.55419921875
2.41013567,0.030487060546875,0.027435302734375,-0.049285888671875,-0.70355224609375,8.99339294433594,3.50872802734375
2.414984331,0.0457611083984375,0.037200927734375,-0.0602874755859375,-0.701156616210938,8.96229553222656,3.49676513671875
2.419831417,0.0628662109375,0.043304443359375,-0.0657806396484375,-0.744232177734375,8.99339294433594,3.48240661621094
2.424634428,0.078125,0.042694091796875,-0.0688323974609375,-0.780120849609375,8.98382568359375,3.50393676757812
2.429527084,0.0927886962890625,0.0347442626953125,-0.0694427490234375,-0.796875,9.00057983398438,3.49916076660156
2.434374564,0.103775024414062,0.023773193359375,-0.0645599365234375,-0.784912109375,9.00535583496094,3.52787780761719
2.439199132,0.111114501953125,0.0115509033203125,-0.052337646484375,-0.722686767578125,8.99101257324219,3.53984069824219
2.444028272,0.114776611328125,0.0030059814453125,-0.0340118408203125,-0.701156616210938,8.97186279296875,3.578125
2.44883005,0.113555908203125,-0.00128173828125,-0.01324462890625,-0.674835205078125,8.99101257324219,3.60444641113281
2.453664522,0.110504150390625,-6.103515625e-05,0.0087432861328125,-0.6700439453125,9.02450561523438,3.59248352050781
2.458489311,0.105621337890625,0.00238037109375,0.026458740234375,-0.684402465820312,9.03407287597656,3.53744506835938
2.463847192,0.104400634765625,0.0097198486328125,0.0399017333984375,-0.696365356445312,9.06758117675781,3.51589965820312
2.46896466,0.100738525390625,0.0170440673828125,0.0496673583984375,-0.713119506835938,9.09150695800781,3.51589965820312
2.473883003,0.098297119140625,0.0255889892578125,0.0514984130859375,-0.710723876953125,9.12739562988281,3.51829528808594
2.478683464,0.0940093994140625,0.034149169921875,0.0508880615234375,-0.710723876953125,9.17524719238281,3.53744506835938
2.483514052,0.0872955322265625,0.040863037109375,0.0466156005859375,-0.70355224609375,9.19439697265625,3.55180358886719
2.488015022,0.076904296875,0.040863037109375,0.041717529296875,-0.710723876953125,9.22071838378906,3.56137084960938
2.492748048,0.06591796875,0.040252685546875,0.033782958984375,-0.756195068359375,9.22071838378906,3.57093811035156
2.497557718,0.0536956787109375,0.036590576171875,0.024017333984375,-0.792083740234375,9.21832275390625,3.57333374023438
2.502357366,0.039031982421875,0.0286407470703125,0.0124053955078125,-0.813613891601562,9.21592712402344,3.58769226074219
2.50710625,0.0231475830078125,0.0188751220703125,0.0008087158203125,-0.792083740234375,9.21353149414062,3.60682678222656
2.511896329,0.0060577392578125,0.0091094970703125,-0.00775146484375,-0.758590698242188,9.21592712402344,3.64990234375
2.516684397,-0.0116729736328125,0.00054931640625,-0.01263427734375,-0.71551513671875,9.19200134277344,3.65229797363281
2.521473628,-0.0269317626953125,-0.00616455078125,-0.01324462890625,-0.705947875976562,9.18721008300781,3.65229797363281
2.526260099,-0.040374755859375,-0.00921630859375,-0.01263427734375,-0.705947875976562,9.18960571289062,3.637939453125
2.531036773,-0.048919677734375,-0.01043701171875,-0.01019287109375,-0.70355224609375,9.17524719238281,3.59965515136719
2.535822182,-0.051971435546875,-0.0153350830078125,-0.00775146484375,-0.720306396484375,9.13935852050781,3.590087890625
2.540637869,-0.052581787109375,-0.0232696533203125,-0.0046844482421875,-0.725082397460938,9.09150695800781,3.578125
2.545443073,-0.049530029296875,-0.034271240234375,-0.0004119873046875,-0.722686767578125,9.04365539550781,3.56376647949219
2.550255897,-0.042205810546875,-0.043426513671875,0.0044708251953125,-0.708343505859375,9.02450561523438,3.54940795898438
2.555086411,-0.0312042236328125,-0.0519866943359375,0.0093536376953125,-0.689193725585938,9.01014709472656,3.53025817871094
2.559907725,-0.0171661376953125,-0.0580902099609375,0.0154571533203125,-0.684402465820312,9.017333984375,3.51351928710938
2.564214047,-0.00067138671875,-0.0580902099609375,0.0197296142578125,-0.701156616210938,9.02450561523438,3.48480224609375
2.568739196,0.0194854736328125,-0.0556488037109375,0.0246124267578125,-0.665267944335938,9.00775146484375,3.47283935546875
2.573472107,0.042083740234375,-0.047088623046875,0.030120849609375,-0.650909423828125,9.02690124511719,3.45608520507812
2.578276959,0.064697265625,-0.0305938720703125,0.036834716796875,-0.617401123046875,9.041259765625,3.43215942382812
2.583080131,0.0866851806640625,-0.00738525390625,0.041717529296875,-0.605438232421875,9.04843139648438,3.42497253417969
2.587886242,0.105621337890625,0.0139923095703125,0.0466156005859375,-0.583908081054688,9.05799865722656,3.47761535644531
2.592689597,0.119659423828125,0.031707763671875,0.0514984130859375,-0.583908081054688,9.065185546875,3.50393676757812
2.597485128,0.129440307617188,0.046356201171875,0.0533294677734375,-0.576736450195312,9.10826110839844,3.51829528808594
2.602295704,0.13372802734375,0.0567474365234375,0.0527191162109375,-0.581512451171875,9.136962890625,3.54222106933594
2.607093469,0.13494873046875,0.0628509521484375,0.0508880615234375,-0.605438232421875,9.15611267089844,3.54701232910156
2.61187332,0.13250732421875,0.0646820068359375,0.0453948974609375,-0.641342163085938,9.16807556152344,3.55419921875
2.616684523,0.128829956054688,0.0616302490234375,0.038055419921875,-0.6461181640625,9.15611267089844,3.52548217773438
2.621484116,0.123947143554688,0.0561370849609375,0.030120849609375,-0.653305053710938,9.13218688964844,3.51112365722656
2.626293514,0.120285034179688,0.046966552734375,0.0209503173828125,-0.65570068359375,9.09390258789062,3.48719787597656
2.631065518,0.117218017578125,0.040252685546875,0.0111846923828125,-0.638946533203125,9.06039428710938,3.47044372558594
2.635876101,0.114776611328125,0.035369873046875,0.0008087158203125,-0.619796752929688,9.041259765625,3.42497253417969
2.640672383,0.112960815429688,0.0298614501953125,-0.0071258544921875,-0.5863037109375,9.03167724609375,3.42497253417969
2.645471244,0.111724853515625,0.0255889892578125,-0.01202392578125,-0.5743408203125,9.00535583496094,3.40104675292969
2.650269092,0.112960815429688,0.0219268798828125,-0.01568603515625,-0.579116821289062,9.01254272460938,3.36036682128906
2.655082958,0.115402221679688,0.0194854736328125,-0.01873779296875,-0.626983642578125,9.03886413574219,3.35079956054688
2.659890865,0.118438720703125,0.0170440673828125,-0.02178955078125,-0.672439575195312,9.03886413574219,3.32208251953125
2.664689446,0.120285034179688,0.0091094970703125,-0.02301025390625,-0.686798095703125,9.03167724609375,3.33404541015625
2.669510101,0.117843627929688,-0.00067138671875,-0.01934814453125,-0.619796752929688,9.01493835449219,3.35079956054688
2.674308588,0.114181518554688,-0.00860595703125,-0.0083465576171875,-0.559982299804688,9.00057983398438,3.36036682128906
2.679120513,0.106842041015625,-0.01165771484375,0.0093536376953125,-0.524093627929688,8.97904968261719,3.3675537109375
2.683938913,0.098297119140625,-0.0122833251953125,0.031341552734375,-0.478622436523438,8.97904968261719,3.3555908203125
2.688773062,0.0885162353515625,-0.01165771484375,0.0551605224609375,-0.461868286132812,9.00535583496094,3.38191223144531
2.693595023,0.0775146484375,-0.00921630859375,0.0796051025390625,-0.45709228515625,9.03167724609375,3.36276245117188
2.698413165,0.0677490234375,-0.00616455078125,0.102813720703125,-0.447525024414062,9.05322265625,3.38191223144531
2.703222257,0.0579681396484375,-0.00128173828125,0.119918823242188,-0.452301025390625,9.06039428710938,3.36994934082031
2.708039896,0.0469818115234375,0.00177001953125,0.13336181640625,-0.473846435546875,9.06996154785156,3.37712097167969
2.712860665,0.037811279296875,0.00115966796875,0.14007568359375,-0.461868286132812,9.05799865722656,3.40104675292969
2.717684524,0.0274200439453125,0.00115966796875,0.14129638671875,-0.471450805664062,9.05082702636719,3.41300964355469
2.72253975,0.0182647705078125,-0.00250244140625,0.13580322265625,-0.461868286132812,9.05322265625,3.42976379394531
2.727359197,0.0097198486328125,-0.00372314453125,0.124801635742188,-0.46905517578125,9.02450561523438,3.3914794921875
2.732175424,0.0060577392578125,-0.00372314453125,0.107086181640625,-0.471450805664062,9.03407287597656,3.38908386230469
2.737001744,0.00482177734375,0.00177001953125,0.0857086181640625,-0.46905517578125,9.05082702636719,3.3555908203125
2.741828658,0.0072784423828125,0.0084991455078125,0.0594482421875,-0.488189697265625,9.06278991699219,3.35319519042969
2.746657175,0.0121612548828125,0.0152130126953125,0.034393310546875,-0.449905395507812,9.07235717773438,3.36036682128906
2.751498048,0.0182647705078125,0.024993896484375,0.0117950439453125,-0.440338134765625,9.07475280761719,3.3795166015625
2.756299655,0.0231475830078125,0.0359649658203125,-0.00897216796875,-0.46905517578125,9.08193969726562,3.39627075195312
2.761253001,0.028656005859375,0.043914794921875,-0.02301025390625,-0.485809326171875,9.06996154785156,3.39387512207031
2.766086285,0.033538818359375,0.045745849609375,-0.0352325439453125,-0.526473999023438,9.07235717773438,3.37472534179688
2.770937753,0.037811279296875,0.039031982421875,-0.041961669921875,-0.543228149414062,9.02450561523438,3.36994934082031
2.775777455,0.041473388671875,0.0286407470703125,-0.043792724609375,-0.555191040039062,8.99101257324219,3.39387512207031
2.780659445,0.043914794921875,0.0139923095703125,-0.040740966796875,-0.543228149414062,8.94314575195312,3.36515808105469
2.785505588,0.0451507568359375,-0.00311279296875,-0.0327911376953125,-0.524093627929688,8.92161560058594,3.36515808105469
2.790356917,0.0457611083984375,-0.0189971923828125,-0.02056884765625,-0.49298095703125,8.94554138183594,3.39387512207031
2.795187064,0.043304443359375,-0.033050537109375,-0.0022430419921875,-0.435546875,8.99818420410156,3.42976379394531
2.800035451,0.038421630859375,-0.044036865234375,0.0209503173828125,-0.356597900390625,9.041259765625,3.4393310546875
2.804864325,0.031707763671875,-0.050140380859375,0.0447845458984375,-0.31829833984375,9.06039428710938,3.46565246582031
2.809700828,0.025604248046875,-0.0483245849609375,0.0679931640625,-0.337448120117188,9.11064147949219,3.46804809570312
2.814608212,0.0176544189453125,-0.042816162109375,0.0838775634765625,-0.3876953125,9.12739562988281,3.45608520507812
2.81944714,0.0146026611328125,-0.036712646484375,0.0887603759765625,-0.452301025390625,9.14654541015625,3.45608520507812
2.824249506,0.0115509033203125,-0.0312042236328125,0.0869293212890625,-0.495376586914062,9.15611267089844,3.46087646484375
2.829101863,0.00909423828125,-0.0287628173828125,0.0771636962890625,-0.51690673828125,9.160888671875,3.48480224609375
2.833942629,0.0072784423828125,-0.0287628173828125,0.0625,-0.548019409179688,9.13935852050781,3.48480224609375
2.838777912,0.0060577392578125,-0.0287628173828125,0.0441741943359375,-0.5384521484375,9.12979125976562,3.42976379394531
2.843619308,0.00787353515625,-0.0263214111328125,0.0233917236328125,-0.545623779296875,9.12739562988281,3.41062927246094
2.84845056,0.0139923095703125,-0.0202178955078125,0.00384521484375,-0.51690673828125,9.14892578125,3.37472534179688
2.853285064,0.0237579345703125,-0.00860595703125,-0.01324462890625,-0.531265258789062,9.16328430175781,3.38908386230469
2.858125397,0.034149169921875,0.0078887939453125,-0.0272979736328125,-0.5863037109375,9.18482971191406,3.38668823242188
2.862818614,0.0451507568359375,0.021331787109375,-0.0382843017578125,-0.636550903320312,9.18003845214844,3.37472534179688
2.867625744,0.0561370849609375,0.029266357421875,-0.044403076171875,-0.636550903320312,9.17047119140625,3.36515808105469
2.872452708,0.064697265625,0.030487060546875,-0.046234130859375,-0.648513793945312,9.14175415039062,3.35079956054688
2.877367624,0.0726318359375,0.023773193359375,-0.040740966796875,-0.6461181640625,9.10107421875,3.3914794921875
2.882152855,0.0775146484375,0.0127716064453125,-0.0309600830078125,-0.619796752929688,9.09390258789062,3.37712097167969
2.8869722,0.078125,-6.103515625e-05,-0.01507568359375,-0.612625122070312,9.09867858886719,3.39387512207031
2.891759861,0.0787506103515625,-0.0171661376953125,0.00140380859375,-0.603057861328125,9.13458251953125,3.37472534179688
2.896580985,0.0775146484375,-0.036712646484375,0.0178985595703125,-0.617401123046875,9.19200134277344,3.3914794921875
2.901386962,0.072021484375,-0.0544281005859375,0.031341552734375,-0.576736450195312,9.22550964355469,3.41062927246094
2.906216186,0.0634613037109375,-0.0703125,0.0435638427734375,-0.543228149414062,9.27336120605469,3.45368957519531
2.911030923,0.0536956787109375,-0.078857421875,0.0539398193359375,-0.512130737304688,9.31404113769531,3.50872802734375
2.915778723,0.041473388671875,-0.0831298828125,0.06005859375,-0.51690673828125,9.34036254882812,3.50872802734375
2.92057631,0.030487060546875,-0.0855712890625,0.0606689453125,-0.533660888671875,9.36668395996094,3.50872802734375
2.9253772,0.0194854736328125,-0.081298828125,0.0551605224609375,-0.5504150390625,9.36668395996094,3.50393676757812
2.930160248,0.01031494140625,-0.0745849609375,0.0441741943359375,-0.569549560546875,9.39778137207031,3.48001098632812
2.934955236,0.00299072265625,-0.0641937255859375,0.029510498046875,-0.55279541015625,9.37625122070312,3.43695068359375
2.939759908,0.00115966796875,-0.0519866943359375,0.0148468017578125,-0.54083251953125,9.34275817871094,3.40583801269531
2.944546193,0.00238037109375,-0.039154052734375,0.00140380859375,-0.564773559570312,9.28053283691406,3.38191223144531
2.949352948,0.00665283203125,-0.0281524658203125,-0.01324462890625,-0.579116821289062,9.24224853515625,3.3555908203125
2.954142686,0.0127716064453125,-0.0147247314453125,-0.0266876220703125,-0.607833862304688,9.21832275390625,3.31011962890625
2.95892774,0.0219268798828125,-0.00433349609375,-0.0382843017578125,-0.624588012695312,9.17524719238281,3.29576110839844
2.963727152,0.034149169921875,0.00238037109375,-0.049285888671875,-0.6580810546875,9.18003845214844,3.28141784667969
2.968533794,0.0463714599609375,0.0054473876953125,-0.058441162109375,-0.660476684570312,9.160888671875,3.29338073730469
2.973299749,0.0591888427734375,0.0091094970703125,-0.0608978271484375,-0.631759643554688,9.15611267089844,3.25987243652344
2.977999317,0.0738525390625,0.0139923095703125,-0.059661865234375,-0.629379272460938,9.16567993164062,3.21441650390625
2.98278707,0.0897369384765625,0.023773193359375,-0.053558349609375,-0.5982666015625,9.15371704101562,3.204833984375
2.98757655,0.103775024414062,0.0335235595703125,-0.040740966796875,-0.583908081054688,9.15611267089844,3.204833984375
2.992371721,0.117843627929688,0.040863037109375,-0.02178955078125,-0.591094970703125,9.14892578125,3.20245361328125
2.997178633,0.128829956054688,0.043914794921875,-0.00286865234375,-0.595870971679688,9.15611267089844,3.204833984375
3.001987398,0.13494873046875,0.043914794921875,0.0191192626953125,-0.576736450195312,9.16807556152344,3.25509643554688
3.00678301,0.13739013671875,0.041473388671875,0.040496826171875,-0.576736450195312,9.19439697265625,3.24790954589844
3.011590324,0.13494873046875,0.037811279296875,0.0606689453125,-0.6102294921875,9.19918823242188,3.25987243652344
3.016391956,0.130661010742188,0.0323028564453125,0.07470703125,-0.6461181640625,9.20875549316406,3.26226806640625
3.021204394,0.125778198242188,0.0286407470703125,0.0826568603515625,-0.650909423828125,9.22789001464844,3.28141784667969
3.026081178,0.119659423828125,0.0188751220703125,0.0844879150390625,-0.693984985351562,9.24464416503906,3.26705932617188
3.030904955,0.111724853515625,0.0091094970703125,0.0796051025390625,-0.662872314453125,9.26139831542969,3.26705932617188
3.035718425,0.103179931640625,-0.00128173828125,0.071044921875,-0.636550903320312,9.2996826171875,3.26226806640625
3.040531723,0.0915679931640625,-0.01165771484375,0.061279296875,-0.576736450195312,9.29249572753906,3.24551391601562
3.045353759,0.0830078125,-0.0202178955078125,0.0527191162109375,-0.5384521484375,9.28532409667969,3.216796875
3.050166716,0.0750732421875,-0.0251007080078125,0.041717529296875,-0.519302368164062,9.2637939453125,3.20962524414062
3.054990458,0.0701904296875,-0.0251007080078125,0.028900146484375,-0.50494384765625,9.29011535644531,3.22877502441406
3.059817125,0.0628662109375,-0.0214385986328125,0.0172882080078125,-0.483413696289062,9.30924987792969,3.22398376464844
3.064642752,0.0561370849609375,-0.0135040283203125,0.00628662109375,-0.478622436523438,9.30445861816406,3.23115539550781
3.069468717,0.0494232177734375,0.00177001953125,-0.0034637451171875,-0.45709228515625,9.3116455078125,3.24551391601562
3.074282464,0.040863037109375,0.0207061767578125,-0.01019287109375,-0.454696655273438,9.2996826171875,3.27423095703125
3.079097343,0.031707763671875,0.039031982421875,-0.01568603515625,-0.437942504882812,9.31404113769531,3.28619384765625
3.083913734,0.0225372314453125,0.0524749755859375,-0.01690673828125,-0.452301025390625,9.29489135742188,3.29576110839844
3.088730396,0.0115509033203125,0.0561370849609375,-0.01324462890625,-0.452301025390625,9.28532409667969,3.31011962890625
3.09355393,-0.00250244140625,0.0512542724609375,-0.00775146484375,-0.454696655273438,9.27096557617188,3.36994934082031
3.098365021,-0.0171661376953125,0.036590576171875,-0.0010223388671875,-0.490585327148438,9.25660705566406,3.3555908203125
